,prob_thresh,bone_thresh,size_thresh,accuracy,precision,recall,accuracy_mean,precision_mean,recall_mean,accuracy_std,precision_std,recall_std
0,0.0,200.0,2000.0,"[0.9995153546333313, 0.9998716115951538]","[0.3270399272441864, 0.3891320526599884]","[0.9871430993080139, 0.9043542742729187]",0.9996934831142426,0.3580859899520874,0.9457486867904663,0.00017812848091125488,0.031046062707901,0.04139441251754761
1,0.0,200.0,1931.034482758621,"[0.9995153546333313, 0.9998716115951538]","[0.3270399272441864, 0.3891320526599884]","[0.9871430993080139, 0.9043542742729187]",0.9996934831142426,0.3580859899520874,0.9457486867904663,0.00017812848091125488,0.031046062707901,0.04139441251754761
2,0.0,200.0,1862.0689655172416,"[0.9995153546333313, 0.9998716115951538]","[0.3270399272441864, 0.3891320526599884]","[0.9871430993080139, 0.9043542742729187]",0.9996934831142426,0.3580859899520874,0.9457486867904663,0.00017812848091125488,0.031046062707901,0.04139441251754761
3,0.0,200.0,1793.1034482758623,"[0.9995153546333313, 0.9998716115951538]","[0.3270399272441864, 0.3891320526599884]","[0.9871430993080139, 0.9043542742729187]",0.9996934831142426,0.3580859899520874,0.9457486867904663,0.00017812848091125488,0.031046062707901,0.04139441251754761
4,0.0,200.0,1724.137931034483,"[0.9995153546333313, 0.9998716115951538]","[0.3270399272441864, 0.3891320526599884]","[0.9871430993080139, 0.9043542742729187]",0.9996934831142426,0.3580859899520874,0.9457486867904663,0.00017812848091125488,0.031046062707901,0.04139441251754761
5,0.0,200.0,1655.1724137931037,"[0.9995153546333313, 0.9998716115951538]","[0.3270399272441864, 0.3891320526599884]","[0.9871430993080139, 0.9043542742729187]",0.9996934831142426,0.3580859899520874,0.9457486867904663,0.00017812848091125488,0.031046062707901,0.04139441251754761
6,0.0,200.0,1586.2068965517242,"[0.9995153546333313, 0.9998716115951538]","[0.3270399272441864, 0.3891320526599884]","[0.9871430993080139, 0.9043542742729187]",0.9996934831142426,0.3580859899520874,0.9457486867904663,0.00017812848091125488,0.031046062707901,0.04139441251754761
7,0.0,200.0,1517.2413793103449,"[0.9995153546333313, 0.9998714327812195]","[0.3270399272441864, 0.3972109854221344]","[0.9871430993080139, 1.0]",0.9996933937072754,0.3621254563331604,0.993571549654007,0.0001780390739440918,0.035085529088974,0.006428450345993042
8,0.0,200.0,1448.2758620689656,"[0.9995153546333313, 0.9998714327812195]","[0.3270399272441864, 0.3972109854221344]","[0.9871430993080139, 1.0]",0.9996933937072754,0.3621254563331604,0.993571549654007,0.0001780390739440918,0.035085529088974,0.006428450345993042
9,0.0,200.0,1379.3103448275863,"[0.9995083808898926, 0.9998714327812195]","[0.32533136010169983, 0.3972109854221344]","[1.0, 1.0]",0.999689906835556,0.3612711727619171,1.0,0.00018152594566345215,0.035939812660217285,0.0
10,0.0,200.0,1310.344827586207,"[0.9995083808898926, 0.9998714327812195]","[0.32533136010169983, 0.3972109854221344]","[1.0, 1.0]",0.999689906835556,0.3612711727619171,1.0,0.00018152594566345215,0.035939812660217285,0.0
11,0.0,200.0,1241.3793103448277,"[0.9995083808898926, 0.9998714327812195]","[0.32533136010169983, 0.3972109854221344]","[1.0, 1.0]",0.999689906835556,0.3612711727619171,1.0,0.00018152594566345215,0.035939812660217285,0.0
12,0.0,200.0,1172.4137931034484,"[0.9995083808898926, 0.9998714327812195]","[0.32533136010169983, 0.3972109854221344]","[1.0, 1.0]",0.999689906835556,0.3612711727619171,1.0,0.00018152594566345215,0.035939812660217285,0.0
13,0.0,200.0,1103.448275862069,"[0.9995083808898926, 0.9998714327812195]","[0.32533136010169983, 0.3972109854221344]","[1.0, 1.0]",0.999689906835556,0.3612711727619171,1.0,0.00018152594566345215,0.035939812660217285,0.0
14,0.0,200.0,1034.4827586206898,"[0.9995083808898926, 0.9998714327812195]","[0.32533136010169983, 0.3972109854221344]","[1.0, 1.0]",0.999689906835556,0.3612711727619171,1.0,0.00018152594566345215,0.035939812660217285,0.0
15,0.0,200.0,965.5172413793105,"[0.9995083808898926, 0.9998714327812195]","[0.32533136010169983, 0.3972109854221344]","[1.0, 1.0]",0.999689906835556,0.3612711727619171,1.0,0.00018152594566345215,0.035939812660217285,0.0
16,0.0,200.0,896.5517241379312,"[0.9995083808898926, 0.9998714327812195]","[0.32533136010169983, 0.3972109854221344]","[1.0, 1.0]",0.999689906835556,0.3612711727619171,1.0,0.00018152594566345215,0.035939812660217285,0.0
17,0.0,200.0,827.5862068965519,"[0.9995083808898926, 0.9998714327812195]","[0.32533136010169983, 0.3972109854221344]","[1.0, 1.0]",0.999689906835556,0.3612711727619171,1.0,0.00018152594566345215,0.035939812660217285,0.0
18,0.0,200.0,758.6206896551724,"[0.9995083808898926, 0.9998714327812195]","[0.32533136010169983, 0.3972109854221344]","[1.0, 1.0]",0.999689906835556,0.3612711727619171,1.0,0.00018152594566345215,0.035939812660217285,0.0
19,0.0,200.0,689.6551724137931,"[0.9995083808898926, 0.9998714327812195]","[0.32533136010169983, 0.3972109854221344]","[1.0, 1.0]",0.999689906835556,0.3612711727619171,1.0,0.00018152594566345215,0.035939812660217285,0.0
20,0.0,200.0,620.6896551724138,"[0.9995083808898926, 0.9998714327812195]","[0.32533136010169983, 0.3972109854221344]","[1.0, 1.0]",0.999689906835556,0.3612711727619171,1.0,0.00018152594566345215,0.035939812660217285,0.0
