,prob_thresh,bone_thresh,size_thresh,accuracy,precision,recall,accuracy_mean,precision_mean,recall_mean,accuracy_std,precision_std,recall_std
32,0.0031622776601683794,200.0,0.0,[0.9995083808898926],[0.32533136010169983],[1.0],0.9995083808898926,0.32533136010169983,1.0,0.0,0.0,0.0
33,0.0031622776601683794,200.0,285.7142857142857,[0.9995083808898926],[0.32533136010169983],[1.0],0.9995083808898926,0.32533136010169983,1.0,0.0,0.0,0.0
34,0.0031622776601683794,200.0,571.4285714285714,[0.9995083808898926],[0.32533136010169983],[1.0],0.9995083808898926,0.32533136010169983,1.0,0.0,0.0,0.0
35,0.0031622776601683794,200.0,857.1428571428571,[0.9995083808898926],[0.32533136010169983],[1.0],0.9995083808898926,0.32533136010169983,1.0,0.0,0.0,0.0
36,0.0031622776601683794,200.0,1142.857142857143,[0.9995083808898926],[0.32533136010169983],[1.0],0.9995083808898926,0.32533136010169983,1.0,0.0,0.0,0.0
37,0.0031622776601683794,200.0,1428.5714285714287,[0.9995153546333313],[0.3270399272441864],[0.9871430993080139],0.9995153546333313,0.3270399272441864,0.9871430993080139,0.0,0.0,0.0
38,0.0031622776601683794,200.0,1714.2857142857142,[0.9995153546333313],[0.3270399272441864],[0.9871430993080139],0.9995153546333313,0.3270399272441864,0.9871430993080139,0.0,0.0,0.0
39,0.0031622776601683794,200.0,2000.0,[0.9995153546333313],[0.3270399272441864],[0.9871430993080139],0.9995153546333313,0.3270399272441864,0.9871430993080139,0.0,0.0,0.0
40,0.004641588833612777,200.0,0.0,[0.9995083808898926],[0.32533136010169983],[1.0],0.9995083808898926,0.32533136010169983,1.0,0.0,0.0,0.0
41,0.004641588833612777,200.0,285.7142857142857,[0.9995083808898926],[0.32533136010169983],[1.0],0.9995083808898926,0.32533136010169983,1.0,0.0,0.0,0.0
42,0.004641588833612777,200.0,571.4285714285714,[0.9995083808898926],[0.32533136010169983],[1.0],0.9995083808898926,0.32533136010169983,1.0,0.0,0.0,0.0
43,0.004641588833612777,200.0,857.1428571428571,[0.9995083808898926],[0.32533136010169983],[1.0],0.9995083808898926,0.32533136010169983,1.0,0.0,0.0,0.0
44,0.004641588833612777,200.0,1142.857142857143,[0.9995083808898926],[0.32533136010169983],[1.0],0.9995083808898926,0.32533136010169983,1.0,0.0,0.0,0.0
45,0.004641588833612777,200.0,1428.5714285714287,[0.9995153546333313],[0.3270399272441864],[0.9871430993080139],0.9995153546333313,0.3270399272441864,0.9871430993080139,0.0,0.0,0.0
46,0.004641588833612777,200.0,1714.2857142857142,[0.9995153546333313],[0.3270399272441864],[0.9871430993080139],0.9995153546333313,0.3270399272441864,0.9871430993080139,0.0,0.0,0.0
47,0.004641588833612777,200.0,2000.0,[0.9995153546333313],[0.3270399272441864],[0.9871430993080139],0.9995153546333313,0.3270399272441864,0.9871430993080139,0.0,0.0,0.0
48,0.006812920690579608,200.0,0.0,[0.9997144341468811],[0.36704063415527344],[0.2825761139392853],0.9997144341468811,0.36704063415527344,0.2825761139392853,0.0,0.0,0.0
49,0.006812920690579608,200.0,285.7142857142857,[0.9997372627258301],[0.3782273232936859],[0.16812588274478912],0.9997372627258301,0.3782273232936859,0.16812588274478912,0.0,0.0,0.0
50,0.006812920690579608,200.0,571.4285714285714,[0.9997619390487671],[0.4424498379230499],[0.01652468927204609],0.9997619390487671,0.4424498379230499,0.01652468927204609,0.0,0.0,0.0
51,0.006812920690579608,200.0,857.1428571428571,[0.9997619390487671],[0.4424498379230499],[0.01652468927204609],0.9997619390487671,0.4424498379230499,0.01652468927204609,0.0,0.0,0.0
52,0.006812920690579608,200.0,1142.857142857143,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
53,0.006812920690579608,200.0,1428.5714285714287,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
54,0.006812920690579608,200.0,1714.2857142857142,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
55,0.006812920690579608,200.0,2000.0,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
56,0.01,200.0,0.0,[0.9997159838676453],[0.36603471636772156],[0.27031078934669495],0.9997159838676453,0.36603471636772156,0.27031078934669495,0.0,0.0,0.0
